Id,Sales
1,7403.771770435131
2,8337.787837508828
3,8034.119978179195
4,7442.770973384579
5,7982.589210155541
6,7418.618914456115
7,7022.152923315173
8,7022.152923315173
9,6943.731049329103
10,6769.434666914732
11,8253.861121386362
12,8034.119978179195
13,7022.152923315173
14,6801.532312483606
15,6817.512780066604
16,6797.97396557818
17,7991.001056684295
18,8253.861121386362
19,9288.757214822448
20,10799.697455436595
21,7982.589210155541
22,5798.510059538986
23,8034.119978179195
24,6801.532312483606
25,9449.706714896898
26,7022.152923315173
27,8253.861121386362
28,7939.397085706224
29,6626.464792327454
30,7907.493886907973
31,7022.152923315173
32,10900.760338229951
33,6801.532312483606
34,7373.463254364128
35,6481.310526346045
36,8603.987254620768
37,7857.790358160567
38,8034.119978179195
39,7305.939282139537
40,7648.852859889452
41,8253.861121386362
42,8034.119978179195
43,8253.861121386362
44,8253.861121386362
45,6726.306578390446
46,7819.367253999772
47,8253.861121386362
48,12013.243072109692
49,6801.532312483606
50,9397.480352065546
51,7962.249784647425
52,7022.152923315173
53,8034.119978179195
54,8307.88031555968
55,6623.092415282547
56,5837.207794421803
57,7425.149063578473
58,8034.119978179195
59,8034.119978179195
60,7022.152923315173
61,7819.367253999772
62,8157.660181825397
63,6772.993013820159
64,10740.446180031628
65,7819.367253999772
66,8034.119978179195
67,6769.434666914732
68,6801.532312483606
69,7668.185022491705
70,6801.532312483606
71,7950.305713083134
72,8307.88031555968
73,8034.119978179195
74,8217.378438080825
75,7022.152923315173
76,8157.660181825397
77,7022.152923315173
78,8004.808955323786
79,7022.152923315173
80,7418.618914456115
81,7982.589210155541
82,8034.119978179195
83,8034.119978179195
84,7022.152923315173
85,7418.618914456115
86,8034.119978179195
87,8253.861121386362
88,7418.618914456115
89,8034.119978179195
90,7982.589210155541
91,6623.092415282547
92,8034.119978179195
93,7819.367253999772
94,6484.868873251472
95,6619.534068377121
96,7022.152923315173
97,6801.532312483606
98,6797.97396557818
99,8752.69984246179
100,7022.152923315173
101,6801.532312483606
102,7022.152923315173
103,6801.532312483606
104,6772.993013820159
105,7022.152923315173
106,7022.152923315173
107,7819.367253999772
108,7064.272690377084
109,8034.119978179195
110,7758.23438596121
111,7022.152923315173
112,8034.119978179195
113,6801.532312483606
114,8034.119978179195
115,7819.367253999772
116,8337.787837508828
117,8034.119978179195
118,6801.532312483606
119,8034.119978179195
120,7022.152923315173
121,8291.37438379405
122,8034.119978179195
123,8034.119978179195
124,8253.861121386362
125,6481.310526346045
126,6772.993013820159
127,7823.25389627821
128,8055.0141957719015
129,6797.97396557818
130,6797.97396557818
131,7819.367253999772
132,7975.176029820898
133,6806.884738118445
134,7991.001056684295
135,7870.971224977843
136,8611.35231473701
137,7516.120881904949
138,6778.345439454998
139,7022.152923315173
140,8055.0141957719015
141,8034.119978179195
142,5498.90176582875
143,8034.119978179195
144,6797.97396557818
145,8291.37438379405
146,6619.534068377121
147,6797.97396557818
148,8253.861121386362
149,7819.367253999772
150,8187.470916131679
151,11850.505097609177
152,8291.37438379405
153,7022.152923315173
154,7388.550143376173
155,6640.365553189922
156,8034.119978179195
157,6616.08728643874
158,7263.200259426495
159,8055.0141957719015
160,7022.152923315173
161,6376.299406131162
162,8034.119978179195
163,8253.861121386362
164,6806.884738118445
165,7921.911350352068
166,7948.992882010582
167,7939.397085706224
168,6817.512780066604
169,7245.301527761744
170,7306.269802986295
171,8034.119978179195
172,7022.152923315173
173,7819.367253999772
174,7819.367253999772
175,7022.152923315173
176,7866.671465559557
177,8034.119978179195
178,7022.152923315173
179,7819.367253999772
180,8157.660181825397
181,6772.993013820159
182,6943.731049329103
183,8548.911734300085
184,8577.39394901822
185,6477.863744407664
186,6943.731049329103
