Id,Sales
1,6478.635885217564
2,8227.277463676288
3,8917.834891433347
4,7032.500965207914
5,7630.736011327772
6,6821.372201368682
7,7602.316451891961
8,7920.578414782586
9,6522.047897711427
10,6605.583300254241
11,7744.798480615056
12,7765.789481277097
13,6996.903854235711
14,7486.104046866803
15,6516.0701107364275
16,6453.362715210966
17,7657.323282248398
18,9318.164935693181
19,10323.540716786223
20,10871.267184749548
21,7680.804370702772
22,5774.2374516444925
23,7275.349295730222
24,5960.595501944928
25,9648.9397832297
26,8702.414352282587
27,8511.223041161931
28,7319.5440018374875
29,6095.908421554352
30,7229.532832125862
31,6614.807174548211
32,10298.836223802475
33,7051.805951163678
34,6755.468931869564
35,6162.729726063648
36,8334.530736685385
37,6698.040198611534
38,7709.190116042722
39,6507.843664507269
40,7754.264320569726
41,8043.511127099431
42,7056.340506667722
43,7796.698138818181
44,7643.784320458806
45,6642.498992320223
46,7362.064974656137
47,7742.611224755681
48,11670.792434492347
49,6821.639203116803
50,9107.510195564024
51,7684.290663808088
52,7411.299850329461
53,7502.205741042722
54,8705.679415592338
55,5764.727848266273
56,5828.625137445277
57,7517.495430226736
58,7391.796073073972
59,8667.434989089597
60,7527.363082751336
61,7447.037142624887
62,8184.692395600199
63,6914.932786206955
64,10896.920355640814
65,6947.059603562387
66,10488.163504714597
67,6441.579149863616
68,6545.081097648053
69,7625.8735171052285
70,6802.646039054303
71,7439.5622803696915
72,7842.777804264214
73,7710.349051589597
74,7187.353281540412
75,6342.478317126336
76,8039.104260834574
77,7217.709030016961
78,7661.205014771268
79,6486.851608141961
80,7626.345101759307
81,9563.482105077772
82,7480.426688308347
83,6540.326834792722
84,7175.883834704461
85,6804.359994337432
86,7779.941336745847
87,8126.097308740056
88,6635.512582228057
89,8329.793387527097
90,7235.257495702772
91,7119.846988891273
92,7235.418387527097
93,7044.720492234262
94,6881.1439092819855
95,6422.9247490323105
96,7167.419479235711
97,7561.614300773053
98,5999.833174195341
99,7220.386542324645
100,6797.738326891961
101,6877.915814444928
102,6514.323531970086
103,7721.478070304303
104,7176.96574519133
105,7371.816207751336
106,6539.151412829461
107,6822.979281296762
108,7118.181267063541
109,8323.836844558347
110,8352.599126574354
111,7768.870895251336
112,8123.095633620847
113,6450.562542960553
114,8299.534110183347
115,7338.555941453012
116,8392.735227348163
117,8715.690360183347
118,7011.855511710553
119,8930.540946120847
120,7303.913864001336
121,8205.2494477564
122,7178.473319167722
123,7881.741873855222
124,8013.910785302556
125,6418.225575673023
126,6215.54191706633
127,7227.13646962348
128,8134.65260569845
129,7221.424726929716
130,6156.067305054716
131,7771.210970749887
132,7792.0841086604505
133,6925.680650309223
134,7733.920694357773
135,7213.689225770172
136,8243.65296400913
137,7476.895401889975
138,7170.8594873056245
139,6453.297897204461
140,7223.631853745325
141,8039.253592605222
142,5108.983109476875
143,7523.101737136472
144,6428.025557007841
145,8628.033871584525
146,7106.9870048916855
147,7112.825361695341
148,8696.680560693181
149,7281.342074265512
150,6945.260360409589
151,11504.282822242089
152,8047.971371584525
153,7258.179244860711
154,7651.8324447349605
155,6788.137122298085
156,7604.298758620847
157,6358.314639313119
158,7597.730500806998
159,9203.054949448451
160,6841.423629626336
161,4972.970015565581
162,6998.672293777097
163,8159.308978661931
164,7952.634751871723
165,7362.132677129159
166,7740.256694911541
167,6924.5169022281125
168,6186.3074154239275
169,5985.187140833998
170,6546.259657352522
171,7436.011160964597
172,7175.883834704461
173,7609.520052781137
174,7276.486361374887
175,7349.629196032586
176,8555.334267936028
177,8138.834891433347
178,6772.777877673211
179,8771.137728562386
180,9068.81983700645
181,6885.37834284758
182,7403.911911383302
183,7425.9160722281695
184,7913.820753805985
185,5745.917467906957
186,7069.368454352052
187,6447.575976035491
188,8963.170668160235
189,8253.132016115775
190,10042.98871298246
191,8594.784574370271
192,7279.673514480222
193,7646.554730460553
194,18097.02929824641
195,11584.842727461097
196,7684.290663808088
197,5282.135027145967
198,7550.963275536931
199,10492.97952222029
200,6018.62489652632
201,11947.348205864897
202,13520.790830719074
203,6924.923236474431
204,6577.471478507428
205,8101.0140298444685
206,6564.1898546761
207,10230.3837402233
208,7882.795774223163
209,8161.907645339597
210,6108.712787822045
211,7633.947566938923
212,6925.682418688836
213,7897.189871902097
214,7371.811813220086
215,6948.82681956371
216,7755.068045730222
217,7439.513714835553
218,6363.338057007841
219,7652.843783249887
220,7674.011273429303
221,6809.400068726591
222,7056.837897566733
223,7984.485884924776
224,7144.707552781137
225,6441.70363924071
226,7228.502183512348
227,7345.713265821807
228,8276.7675909127
229,7145.001395339597
230,7810.757279332691
231,6968.007016291283
232,5749.826705798211
233,7885.620237113788
234,7877.5043072938
235,5942.395511091084
236,6105.09611628508
237,8088.8104912198105
238,7123.962388590473
239,7520.122848376336
240,8487.200288100259
241,7472.068776075217
242,6118.272204235082
243,6409.800955886472
244,9344.7451299752
245,6492.608197257428
246,8031.51625788534
247,15299.61383554939
248,8222.955463036931
249,7918.343039463286
250,6174.442124918598
251,6631.028109421762
252,8002.363706176263
253,6588.898283855206
254,7072.881149157586
255,8491.171805495847
256,6923.993453845086
257,15565.39690279559
258,14881.869566343787
259,6259.512252673211
260,7310.993942126336
261,6836.426803454461
262,7899.812430495847
263,7453.888056735237
264,9280.260996384162
265,7841.753186939701
266,9169.845633034638
267,8074.5284445979505
268,7899.812430495847
269,6600.020668225976
270,8938.604856254413
271,7123.962388590473
272,6420.0687139694855
273,6920.268356188836
274,6646.43764133767
275,8701.706554181466
276,8860.952567214597
277,6571.796188220086
278,8546.054335086897
279,8028.175223464597
280,10701.917533610702
281,6513.493697985711
282,6802.646039054303
283,7459.642752761472
284,8862.891986474431
285,7844.083182448972
286,7465.430838927502
287,7154.998824938836
288,7456.094039782586
289,6951.317672595086
290,8019.624946204812
291,7610.943774999647
292,7032.617932709574
293,10988.633832023053
294,17121.584493503273
295,7686.218404748814
296,8028.775043115056
297,8323.096658290442
298,8683.818880906136
299,8460.578055495847
300,6928.467811677998
301,7607.192904343637
302,7793.432303542722
303,8305.57276669395
304,6280.276496302748
305,7829.304413364585
306,6539.151412829461
307,6281.1981085007355
308,8250.871034807777
309,6674.153610095086
310,6190.389208457366
311,7462.908832177556
312,5969.151842906957
313,6349.803389039091
314,6349.353317126336
315,7781.79590864334
316,8350.783621902097
317,7697.873336657586
318,8288.359320104424
319,6676.074752673211
320,7659.347342605222
321,9211.383231277097
322,7258.752975329461
323,6372.601973023466
324,6482.980633601903
325,8903.512591943181
326,6705.726737136472
327,7015.347213610711
328,7116.49195457209
329,6721.899817641335
330,8698.065430285555
331,6679.077457641273
332,7187.741220993537
333,8317.722098464597
334,8251.009696120847
335,10254.31645069017
336,7260.437430495847
337,8434.330552652973
338,6173.115755906137
339,6593.27433894133
340,7358.4053299624875
341,6156.965742554716
342,7835.612219985085
343,6265.476896234191
344,8105.405360024927
345,8234.245535964597
346,12590.513715026831
347,9316.855143677758
348,6915.96867487883
349,7371.4238891241
350,7791.721610183347
