Id,Sales
1,6608.963430893056
2,6037.465488718766
3,6982.823834311579
4,6570.878741123077
5,7201.948493516202
6,6671.0404502171
7,6815.3884127694
8,6915.521755645963
9,6291.607094755398
10,6597.555322880724
11,6895.956665556125
12,7203.909375180825
13,6877.044321504434
14,6357.695887608121
15,6735.552137417182
16,6418.455309979143
17,6540.536839316417
18,7003.289778009204
19,6786.014945712946
20,6667.641646956392
21,7083.621828451258
22,6654.723262359597
23,6987.946006082828
24,6385.297336778838
25,7350.148877942476
26,6565.278299516516
27,6977.808286205069
28,6737.293914115127
29,6353.054306619533
30,6433.704431343987
31,6773.779049786788
32,6929.352354093149
33,6210.573973084067
34,6670.864067610559
35,6275.62324260899
36,7076.196194991979
37,6854.765886975092
38,6760.743691162334
39,6406.6280432589265
40,6789.082758766066
41,6935.607080268686
42,6695.920244728968
43,6856.240106392212
44,6904.034035173869
45,6781.7992517354905
46,6727.943457914196
47,6845.345397214416
48,6394.678800042138
49,6161.28030169538
50,7453.999595886195
51,6930.061615551978
52,6821.26303889279
53,7082.876038356817
54,6121.804622292915
55,6256.187114881328
56,7193.018663360042
57,6758.441700643887
58,6592.083166152739
59,6932.729617509898
60,6772.98008938032
61,6705.424406596343
62,6484.244417348204
63,6571.398182790515
64,6174.402223053854
65,6716.240643843501
66,7062.061248475955
67,6625.368198112948
68,6415.152462501052
69,6646.778694000201
70,6300.968280449286
71,6339.4457145908145
72,6140.956764211895
73,6862.864199390411
74,6377.362791796861
75,6684.062454670086
76,6306.574421911282
77,6751.437313833643
78,6287.747167268697
79,6824.736288915721
80,6692.8502400761245
81,7031.677403374268
82,7098.89881850952
83,6582.268425437322
84,6654.800440068051
85,6698.169701017348
86,6620.156808105605
87,6825.043661516569
88,6670.687902018253
89,7028.583755879443
90,7433.612494005967
91,6126.773033195745
92,6375.341394823661
93,6861.832864536538
94,6177.275380858788
95,6121.887489278732
96,6759.239189880773
97,6393.276528190676
98,6327.742900520119
99,6701.58546653112
100,6776.261464892694
101,6205.077196778135
102,6756.180305331107
103,6453.020746784228
104,6645.746323210868
105,6949.993328442277
106,6813.993108939783
107,6760.633546941162
108,6414.084265358952
109,6968.07994011984
110,6431.931277696913
111,6464.965851428346
112,6970.671941132576
113,6276.071569643058
114,6778.432886639894
115,6732.730972761299
116,6055.335561683925
117,6830.94743374306
118,6243.022684825541
119,7125.562267666999
120,6584.760871008586
121,6654.566278431481
122,6702.2600695568835
123,7371.385860306509
124,6878.936473074773
125,6369.527328632748
126,6498.265612896263
127,7081.605354880843
128,6541.939640336021
129,6324.132363601064
130,6534.375967906379
131,6717.481851396453
132,6434.945638896939
133,6204.7902955065965
134,6597.867037490107
135,6697.445215184505
136,7253.380361934218
137,6486.831755775762
138,6394.616846707699
139,6770.055427127931
140,6592.829150007075
141,7058.974992756914
142,6364.4963539695855
143,6918.608953366445
144,6282.032065061192
145,6566.772619041387
146,6261.94674043847
147,6424.575813857404
148,6914.927327049261
149,6755.072708714444
150,6493.798088913636
151,7257.990561416615
152,6782.553525645259
153,6542.624876765391
154,6641.43567856269
155,5937.862942163922
156,7135.43777571031
157,6178.604353964805
158,6927.756515810781
159,6642.477452125178
160,6694.9587488544075
161,6149.082884530331
162,6955.416074651985
163,6906.954383229127
164,6185.7366801815715
165,6294.444140590718
166,6340.332291414352
167,6615.243943231442
168,6923.146316328386
169,6951.355005088073
170,6706.945770305087
171,6854.549766684309
172,6654.091178609222
173,6756.313916267398
174,6722.269366243556
175,6603.201668938167
176,6618.116630902909
177,6976.01079150895
178,6652.171158345467
179,6730.780503749516
180,6547.014056454662
181,6514.569649667044
182,6431.222016238082
183,7111.283025345629
184,7108.2686641456
185,6118.731508417321
186,6431.39933160279
187,6463.435095173405
188,7238.663186663496
189,6734.958533330024
190,6688.982444692139
191,6898.429171121556
192,6777.507281984181
193,6234.688862684288
194,7255.862777040124
195,6398.757053430412
196,6930.061615551978
197,6460.593884276948
198,6935.728477562634
199,6886.275779782103
200,5989.601834794739
201,6962.771268618384
202,6808.435489004973
203,7025.943554736699
204,6355.685670872685
205,6876.051725454023
206,6902.682978741148
207,7342.454007747565
208,6168.062460515857
209,7111.528070168213
210,6574.555098753199
211,6405.842215452629
212,6655.687016891588
213,7306.654692875392
214,6753.565098210132
215,6436.5446155482605
216,6966.079048554762
217,6396.822835484827
218,6274.230189014061
219,6721.560104784725
220,6397.200685302285
221,6282.918641884729
222,6362.047412143718
223,6773.632653703284
224,6800.943384929375
225,6304.745887784331
226,6364.322203029607
227,6688.684370270781
